strongly agree,strongly agree,strongly agree,agree,agree
disagree,agree,agree,strongly agree,neutral
neutral,strongly agree,strongly disagree,strongly disagree,disagree
strongly disagree,disagree,neutral,disagree,agree
disagree,disagree,agree,neutral,strongly disagree
disagree,agree,neutral,strongly agree,strongly agree
strongly disagree,disagree,strongly agree,strongly disagree,strongly disagree
disagree,agree,strongly agree,disagree,disagree
agree,neutral,strongly disagree,neutral,agree
neutral,strongly agree,strongly disagree,disagree,strongly agree
strongly agree,neutral,disagree,strongly agree,disagree
strongly agree,strongly agree,disagree,disagree,disagree
neutral,disagree,neutral,strongly disagree,disagree
neutral,disagree,strongly disagree,neutral,strongly disagree
strongly agree,disagree,strongly disagree,strongly disagree,agree
agree,strongly disagree,strongly agree,agree,agree
agree,neutral,agree,strongly agree,disagree
strongly disagree,strongly disagree,strongly disagree,neutral,agree
agree,disagree,neutral,disagree,agree
agree,strongly agree,strongly disagree,strongly agree,strongly disagree
agree,neutral,neutral,agree,strongly disagree
agree,neutral,agree,strongly disagree,strongly disagree
disagree,strongly agree,disagree,neutral,disagree
agree,disagree,agree,neutral,strongly agree
strongly disagree,agree,strongly disagree,neutral,strongly agree
strongly disagree,neutral,disagree,strongly agree,agree
disagree,agree,disagree,strongly disagree,neutral
agree,neutral,strongly agree,neutral,disagree
disagree,strongly agree,strongly disagree,strongly agree,strongly disagree
strongly agree,neutral,neutral,agree,neutral
strongly agree,disagree,strongly agree,agree,strongly agree
neutral,neutral,strongly disagree,strongly agree,strongly disagree
strongly agree,strongly agree,neutral,strongly disagree,strongly agree
neutral,strongly agree,strongly agree,strongly disagree,strongly disagree
strongly agree,agree,strongly agree,neutral,agree
disagree,strongly disagree,strongly disagree,disagree,strongly agree
agree,neutral,strongly agree,strongly disagree,strongly agree
agree,agree,strongly disagree,disagree,neutral
neutral,strongly agree,neutral,strongly agree,strongly disagree
neutral,strongly agree,neutral,disagree,strongly disagree
disagree,neutral,agree,neutral,neutral
agree,disagree,neutral,strongly agree,strongly agree
strongly agree,strongly agree,agree,strongly agree,disagree
neutral,disagree,neutral,neutral,disagree
agree,disagree,disagree,disagree,disagree
neutral,neutral,agree,neutral,disagree
disagree,neutral,strongly agree,strongly disagree,strongly agree
strongly agree,neutral,neutral,strongly agree,agree
disagree,strongly disagree,agree,strongly disagree,disagree
disagree,neutral,agree,disagree,agree
neutral,agree,strongly disagree,agree,neutral
agree,disagree,disagree,agree,strongly agree
strongly agree,disagree,disagree,neutral,disagree
strongly disagree,agree,neutral,agree,agree
strongly agree,strongly disagree,disagree,disagree,strongly agree
strongly agree,neutral,strongly disagree,strongly disagree,neutral
disagree,strongly disagree,neutral,agree,neutral
agree,agree,strongly agree,strongly agree,disagree
strongly disagree,neutral,strongly disagree,neutral,strongly agree
strongly disagree,strongly disagree,strongly agree,neutral,strongly disagree
neutral,neutral,strongly disagree,strongly disagree,neutral
strongly agree,strongly agree,strongly disagree,strongly disagree,disagree
strongly agree,strongly disagree,strongly disagree,neutral,disagree
disagree,disagree,strongly disagree,neutral,neutral
strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree
disagree,strongly agree,neutral,agree,strongly disagree
strongly agree,agree,disagree,strongly disagree,strongly disagree
strongly disagree,agree,strongly agree,strongly disagree,strongly disagree
neutral,strongly agree,agree,agree,strongly disagree
agree,disagree,disagree,strongly agree,neutral
strongly agree,strongly agree,neutral,neutral,neutral
disagree,agree,disagree,disagree,neutral
strongly agree,strongly agree,disagree,agree,disagree
agree,strongly agree,agree,strongly disagree,neutral
disagree,agree,strongly agree,disagree,neutral
disagree,disagree,disagree,strongly agree,disagree
agree,neutral,disagree,disagree,strongly disagree
disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree
agree,neutral,disagree,strongly agree,strongly disagree
disagree,strongly disagree,disagree,neutral,agree
strongly agree,strongly disagree,strongly agree,strongly disagree,neutral
disagree,neutral,neutral,agree,agree
strongly disagree,strongly agree,disagree,strongly agree,strongly disagree
agree,strongly disagree,agree,agree,strongly agree
neutral,neutral,agree,neutral,neutral
strongly disagree,strongly agree,disagree,disagree,neutral
agree,strongly disagree,strongly disagree,disagree,neutral
disagree,disagree,strongly agree,neutral,strongly disagree
disagree,agree,strongly disagree,neutral,strongly agree
agree,strongly agree,strongly disagree,strongly disagree,neutral
neutral,neutral,neutral,agree,disagree
disagree,strongly disagree,neutral,disagree,strongly disagree
strongly agree,strongly disagree,neutral,neutral,disagree
strongly disagree,disagree,neutral,strongly disagree,strongly agree
strongly disagree,neutral,agree,disagree,disagree
strongly disagree,agree,disagree,agree,neutral
neutral,disagree,agree,disagree,agree
strongly agree,disagree,neutral,strongly disagree,strongly disagree
disagree,neutral,agree,strongly agree,agree
neutral,strongly disagree,strongly agree,strongly agree,strongly agree
disagree,strongly disagree,strongly disagree,agree,neutral
neutral,agree,strongly disagree,neutral,disagree
strongly agree,agree,disagree,neutral,neutral
disagree,neutral,neutral,neutral,strongly disagree
strongly disagree,strongly agree,strongly disagree,strongly disagree,neutral
strongly disagree,neutral,strongly disagree,agree,strongly disagree
agree,agree,strongly disagree,disagree,agree
disagree,agree,agree,neutral,disagree
strongly disagree,strongly agree,neutral,agree,agree
agree,agree,agree,agree,neutral
neutral,strongly disagree,agree,strongly agree,strongly disagree
neutral,agree,neutral,strongly agree,neutral
strongly agree,neutral,neutral,agree,neutral
agree,agree,agree,neutral,strongly disagree
strongly agree,strongly agree,disagree,agree,strongly agree
strongly agree,strongly agree,strongly disagree,disagree,strongly agree
neutral,strongly agree,strongly disagree,agree,agree
neutral,neutral,strongly disagree,disagree,strongly agree
disagree,strongly disagree,disagree,strongly agree,neutral
agree,strongly agree,agree,agree,agree
strongly disagree,neutral,neutral,agree,strongly agree
disagree,neutral,strongly disagree,agree,disagree
strongly agree,strongly disagree,agree,disagree,strongly agree
disagree,strongly disagree,disagree,strongly disagree,strongly disagree
agree,agree,disagree,strongly agree,agree
strongly agree,agree,strongly disagree,agree,strongly agree
strongly agree,strongly disagree,strongly disagree,agree,disagree
disagree,agree,agree,disagree,disagree
strongly disagree,strongly disagree,strongly agree,neutral,strongly disagree
disagree,neutral,disagree,strongly agree,agree
strongly agree,strongly agree,strongly agree,agree,disagree
neutral,neutral,strongly agree,strongly agree,strongly agree
neutral,strongly disagree,strongly agree,strongly agree,strongly agree
strongly agree,strongly agree,agree,strongly agree,strongly agree
agree,agree,strongly agree,disagree,neutral
neutral,strongly agree,strongly agree,strongly agree,agree
neutral,strongly disagree,strongly disagree,strongly disagree,strongly disagree
neutral,agree,agree,disagree,disagree
strongly agree,strongly agree,strongly disagree,neutral,agree
strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree
strongly disagree,strongly disagree,strongly disagree,disagree,strongly agree
strongly agree,strongly disagree,neutral,strongly agree,neutral
strongly agree,strongly disagree,agree,disagree,strongly agree
neutral,disagree,strongly agree,neutral,strongly agree
strongly disagree,agree,strongly disagree,strongly disagree,strongly agree
agree,strongly disagree,disagree,strongly agree,neutral
neutral,disagree,strongly agree,disagree,strongly disagree
strongly agree,strongly disagree,neutral,strongly disagree,strongly agree
strongly disagree,strongly agree,agree,neutral,agree
agree,neutral,strongly disagree,agree,strongly agree
agree,strongly agree,strongly agree,disagree,neutral
disagree,disagree,disagree,agree,neutral
strongly disagree,strongly agree,disagree,strongly disagree,agree
disagree,disagree,neutral,neutral,disagree
disagree,agree,neutral,strongly disagree,disagree
strongly agree,neutral,neutral,neutral,neutral
agree,strongly agree,neutral,neutral,agree
strongly agree,neutral,disagree,strongly disagree,strongly disagree
strongly agree,agree,strongly agree,neutral,strongly agree
agree,disagree,strongly disagree,disagree,strongly disagree
disagree,disagree,agree,strongly disagree,agree
disagree,agree,disagree,strongly agree,neutral
neutral,disagree,neutral,agree,strongly agree
agree,strongly disagree,agree,neutral,disagree
disagree,strongly disagree,disagree,strongly agree,neutral
strongly agree,strongly agree,agree,disagree,strongly agree
disagree,strongly agree,strongly agree,agree,neutral
agree,disagree,disagree,disagree,disagree
neutral,agree,neutral,disagree,strongly disagree
strongly agree,strongly disagree,disagree,disagree,strongly disagree
disagree,strongly disagree,agree,neutral,disagree
disagree,strongly agree,agree,neutral,agree
neutral,agree,neutral,agree,strongly disagree
strongly agree,strongly agree,agree,strongly disagree,strongly agree
agree,disagree,strongly agree,disagree,strongly agree
disagree,strongly disagree,disagree,strongly disagree,disagree
strongly agree,strongly disagree,agree,neutral,neutral
strongly disagree,strongly disagree,strongly agree,strongly disagree,neutral
agree,strongly disagree,agree,strongly disagree,agree
strongly agree,strongly disagree,disagree,neutral,strongly agree
neutral,agree,strongly disagree,strongly agree,disagree
disagree,neutral,strongly agree,disagree,neutral
strongly disagree,strongly disagree,strongly disagree,strongly agree,agree
strongly disagree,disagree,strongly disagree,strongly agree,strongly agree
disagree,strongly agree,strongly disagree,strongly disagree,strongly agree
strongly agree,agree,strongly agree,strongly disagree,neutral
neutral,disagree,disagree,strongly disagree,disagree
agree,agree,neutral,neutral,strongly agree
disagree,strongly disagree,neutral,agree,neutral
strongly agree,neutral,disagree,strongly agree,strongly disagree
neutral,strongly disagree,neutral,agree,strongly agree
neutral,disagree,agree,strongly disagree,disagree
strongly agree,neutral,neutral,strongly agree,neutral
strongly disagree,strongly agree,agree,strongly disagree,strongly agree
neutral,agree,disagree,agree,strongly disagree
strongly agree,neutral,disagree,neutral,neutral
disagree,disagree,neutral,strongly disagree,neutral
strongly disagree,neutral,neutral,strongly agree,disagree
disagree,neutral,disagree,agree,disagree
disagree,strongly disagree,strongly disagree,strongly agree,neutral
disagree,disagree,agree,strongly disagree,strongly agree
agree,strongly agree,strongly disagree,strongly disagree,strongly disagree
strongly agree,neutral,neutral,strongly agree,neutral
disagree,disagree,strongly disagree,strongly disagree,strongly disagree
agree,strongly disagree,agree,agree,strongly agree
strongly disagree,strongly agree,agree,neutral,strongly disagree
agree,strongly disagree,disagree,neutral,disagree
strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree
neutral,neutral,disagree,neutral,strongly agree
disagree,agree,disagree,agree,disagree
strongly disagree,neutral,agree,strongly disagree,strongly disagree
strongly agree,neutral,strongly agree,agree,agree
neutral,strongly disagree,strongly agree,strongly disagree,disagree
strongly disagree,neutral,neutral,neutral,strongly agree
strongly agree,strongly agree,agree,agree,neutral
agree,strongly disagree,strongly disagree,agree,neutral
strongly agree,strongly disagree,disagree,strongly disagree,strongly agree
strongly agree,agree,strongly disagree,disagree,neutral
strongly disagree,disagree,strongly disagree,neutral,neutral
strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree
agree,strongly agree,strongly disagree,strongly disagree,strongly agree
neutral,agree,strongly disagree,strongly agree,agree
strongly agree,agree,strongly disagree,strongly agree,agree
agree,disagree,strongly agree,strongly disagree,agree
neutral,agree,neutral,disagree,agree
strongly agree,neutral,strongly agree,neutral,agree
strongly agree,strongly agree,neutral,strongly disagree,neutral
agree,strongly agree,strongly disagree,strongly disagree,strongly agree
strongly agree,neutral,strongly disagree,strongly disagree,disagree
disagree,neutral,disagree,disagree,strongly disagree
disagree,strongly disagree,agree,strongly agree,neutral
agree,strongly disagree,strongly agree,strongly agree,neutral
strongly agree,strongly agree,strongly agree,neutral,agree
strongly disagree,strongly disagree,strongly agree,disagree,agree
agree,disagree,strongly disagree,agree,strongly agree
disagree,strongly disagree,strongly agree,agree,neutral
agree,strongly disagree,disagree,neutral,agree
strongly agree,strongly agree,neutral,agree,strongly agree
neutral,strongly agree,neutral,disagree,disagree
disagree,strongly disagree,agree,disagree,agree
agree,disagree,disagree,disagree,strongly disagree
neutral,strongly disagree,strongly agree,strongly disagree,strongly agree
neutral,strongly disagree,agree,agree,neutral
strongly disagree,disagree,agree,disagree,neutral
strongly disagree,strongly disagree,strongly disagree,strongly disagree,agree
strongly disagree,strongly disagree,neutral,neutral,strongly disagree
agree,neutral,strongly agree,neutral,disagree
strongly agree,disagree,disagree,disagree,agree
disagree,disagree,agree,agree,agree
neutral,disagree,neutral,disagree,neutral
agree,neutral,strongly agree,neutral,strongly agree
strongly disagree,strongly agree,disagree,strongly agree,agree
neutral,disagree,neutral,neutral,agree
neutral,strongly disagree,strongly agree,neutral,strongly agree
disagree,strongly disagree,neutral,strongly agree,strongly disagree
strongly agree,neutral,strongly disagree,disagree,strongly agree
disagree,strongly disagree,strongly disagree,neutral,disagree
strongly agree,disagree,agree,disagree,disagree
strongly disagree,neutral,strongly agree,neutral,neutral
disagree,disagree,neutral,agree,disagree
strongly agree,strongly agree,agree,neutral,disagree
strongly agree,disagree,strongly agree,strongly agree,strongly agree
neutral,agree,neutral,strongly agree,neutral
disagree,strongly agree,disagree,strongly disagree,strongly disagree
agree,strongly agree,agree,strongly agree,strongly disagree
agree,strongly disagree,strongly disagree,agree,disagree
strongly agree,disagree,agree,agree,agree
neutral,neutral,strongly agree,agree,agree
agree,agree,strongly agree,neutral,strongly agree
disagree,neutral,strongly disagree,disagree,neutral
agree,strongly disagree,agree,agree,disagree
strongly agree,strongly disagree,disagree,neutral,agree
agree,strongly agree,neutral,strongly disagree,neutral
agree,disagree,strongly agree,disagree,strongly disagree
agree,strongly agree,agree,neutral,neutral
disagree,agree,agree,strongly agree,strongly agree
strongly agree,strongly agree,neutral,neutral,agree
strongly agree,agree,disagree,agree,strongly agree
strongly agree,agree,neutral,agree,neutral
disagree,neutral,neutral,strongly disagree,neutral
strongly disagree,disagree,agree,strongly disagree,agree
strongly agree,strongly disagree,neutral,strongly disagree,disagree
disagree,strongly agree,agree,agree,strongly disagree
strongly disagree,neutral,strongly disagree,neutral,strongly disagree
disagree,strongly agree,strongly agree,agree,agree
strongly disagree,strongly disagree,disagree,disagree,disagree
agree,disagree,disagree,disagree,agree
neutral,neutral,disagree,strongly disagree,strongly agree
neutral,agree,neutral,neutral,neutral
strongly disagree,agree,strongly disagree,strongly agree,agree
neutral,strongly agree,neutral,agree,strongly disagree
strongly agree,agree,strongly disagree,strongly agree,neutral
strongly disagree,neutral,strongly disagree,neutral,agree
agree,agree,agree,disagree,strongly disagree
strongly disagree,disagree,neutral,disagree,strongly disagree
agree,agree,agree,disagree,disagree
disagree,disagree,agree,strongly disagree,disagree
agree,disagree,strongly agree,disagree,strongly agree
neutral,strongly disagree,neutral,strongly disagree,disagree
strongly disagree,strongly disagree,disagree,agree,disagree
neutral,neutral,strongly agree,agree,strongly disagree
strongly agree,strongly agree,neutral,strongly agree,neutral
strongly disagree,agree,agree,neutral,strongly disagree
neutral,strongly disagree,neutral,strongly disagree,strongly agree
strongly agree,neutral,neutral,agree,disagree
strongly disagree,neutral,agree,disagree,strongly disagree
disagree,disagree,strongly disagree,strongly agree,strongly agree
agree,disagree,neutral,strongly agree,strongly agree
strongly disagree,strongly agree,neutral,agree,disagree
disagree,strongly disagree,neutral,strongly disagree,disagree
strongly disagree,neutral,disagree,disagree,agree
strongly agree,neutral,strongly agree,disagree,strongly disagree
strongly disagree,agree,neutral,neutral,agree
neutral,strongly agree,neutral,neutral,strongly disagree
strongly disagree,agree,agree,agree,neutral
agree,strongly agree,agree,neutral,neutral
strongly agree,disagree,strongly agree,agree,agree
neutral,strongly disagree,disagree,neutral,neutral
agree,neutral,neutral,agree,disagree
neutral,agree,strongly agree,agree,strongly disagree
agree,strongly disagree,agree,agree,neutral
neutral,strongly agree,agree,agree,disagree
strongly agree,strongly disagree,strongly disagree,disagree,strongly agree
strongly agree,strongly agree,disagree,strongly disagree,strongly disagree
agree,strongly agree,agree,agree,neutral
neutral,strongly disagree,strongly agree,strongly agree,strongly agree
strongly disagree,agree,agree,neutral,strongly agree
strongly disagree,agree,strongly disagree,neutral,agree
disagree,strongly disagree,agree,neutral,strongly agree
strongly agree,disagree,strongly agree,strongly agree,strongly agree
neutral,strongly disagree,neutral,strongly agree,neutral
disagree,strongly disagree,strongly disagree,strongly agree,disagree
neutral,neutral,strongly agree,disagree,strongly disagree
neutral,neutral,strongly disagree,agree,strongly disagree
strongly agree,strongly disagree,agree,disagree,strongly agree
agree,disagree,strongly disagree,agree,strongly disagree
strongly disagree,strongly disagree,disagree,strongly agree,disagree
strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree
strongly disagree,strongly agree,strongly agree,agree,strongly agree
agree,strongly disagree,agree,agree,neutral
strongly disagree,disagree,agree,disagree,agree
strongly disagree,agree,disagree,strongly agree,neutral
disagree,disagree,neutral,agree,strongly disagree
strongly agree,strongly agree,strongly disagree,neutral,agree
strongly disagree,strongly disagree,strongly agree,strongly disagree,neutral
strongly agree,neutral,strongly disagree,disagree,neutral
strongly disagree,disagree,agree,neutral,strongly disagree
agree,strongly disagree,strongly agree,agree,strongly disagree
disagree,neutral,neutral,disagree,disagree
strongly agree,strongly disagree,disagree,neutral,disagree
disagree,disagree,strongly disagree,disagree,strongly agree
strongly disagree,neutral,neutral,agree,strongly agree
strongly agree,strongly agree,neutral,disagree,neutral
neutral,disagree,disagree,agree,disagree
disagree,strongly agree,agree,strongly agree,agree
strongly agree,neutral,agree,strongly agree,disagree
agree,agree,neutral,strongly agree,neutral
strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree
strongly agree,strongly disagree,agree,agree,disagree
agree,disagree,agree,strongly agree,strongly disagree
strongly agree,strongly agree,disagree,strongly agree,neutral
disagree,neutral,agree,neutral,strongly disagree
strongly agree,agree,neutral,strongly disagree,agree
strongly agree,strongly agree,strongly agree,agree,disagree
disagree,strongly disagree,disagree,disagree,strongly agree
disagree,neutral,agree,strongly disagree,disagree
neutral,strongly disagree,neutral,strongly disagree,strongly agree
strongly disagree,agree,strongly agree,strongly disagree,agree
agree,strongly agree,disagree,neutral,strongly agree
disagree,disagree,strongly agree,agree,strongly disagree
agree,disagree,neutral,agree,agree
disagree,strongly disagree,strongly agree,strongly agree,strongly agree
agree,agree,agree,neutral,disagree
strongly disagree,agree,agree,strongly agree,agree
strongly disagree,strongly disagree,neutral,neutral,agree
agree,strongly disagree,disagree,strongly agree,agree
strongly agree,neutral,agree,disagree,neutral
disagree,neutral,neutral,disagree,disagree
agree,agree,disagree,strongly disagree,neutral
disagree,disagree,strongly agree,strongly agree,strongly disagree
agree,neutral,strongly agree,disagree,disagree
neutral,neutral,neutral,neutral,disagree
disagree,agree,strongly agree,disagree,disagree
strongly agree,strongly disagree,neutral,disagree,neutral
strongly agree,agree,strongly agree,strongly agree,agree
strongly agree,disagree,agree,neutral,neutral
strongly agree,agree,strongly disagree,neutral,disagree
agree,agree,agree,neutral,strongly agree
strongly disagree,disagree,strongly agree,neutral,strongly disagree
strongly agree,strongly disagree,disagree,disagree,neutral
strongly disagree,neutral,disagree,agree,strongly disagree
neutral,agree,strongly disagree,disagree,neutral
neutral,disagree,disagree,neutral,neutral
disagree,disagree,strongly agree,strongly agree,neutral
strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree
strongly disagree,disagree,strongly disagree,strongly agree,strongly agree
disagree,strongly agree,strongly disagree,disagree,disagree
strongly agree,strongly disagree,strongly disagree,agree,agree
agree,agree,strongly agree,disagree,strongly disagree
disagree,agree,neutral,agree,strongly disagree
strongly agree,strongly disagree,agree,disagree,strongly agree
agree,disagree,neutral,neutral,strongly agree
neutral,strongly disagree,strongly disagree,neutral,disagree
strongly disagree,disagree,disagree,strongly agree,disagree
disagree,strongly disagree,agree,disagree,agree
disagree,strongly disagree,strongly agree,strongly disagree,agree
agree,agree,neutral,strongly agree,strongly agree
neutral,agree,disagree,neutral,agree
neutral,strongly agree,disagree,agree,agree
neutral,agree,strongly agree,strongly agree,disagree
strongly disagree,strongly agree,disagree,strongly disagree,agree
neutral,agree,disagree,strongly disagree,agree
agree,strongly disagree,strongly agree,strongly agree,strongly disagree
agree,strongly agree,agree,agree,disagree
neutral,neutral,disagree,agree,disagree
strongly disagree,agree,strongly disagree,disagree,agree
agree,neutral,strongly agree,neutral,neutral
neutral,agree,strongly disagree,strongly agree,disagree
strongly agree,strongly disagree,neutral,agree,strongly agree
strongly disagree,disagree,agree,strongly disagree,disagree
strongly disagree,disagree,neutral,disagree,disagree
disagree,disagree,agree,strongly agree,agree
disagree,strongly agree,strongly agree,neutral,agree
disagree,neutral,neutral,neutral,strongly agree
agree,disagree,agree,agree,strongly disagree
strongly disagree,strongly agree,agree,strongly agree,strongly agree
strongly agree,strongly agree,disagree,strongly agree,strongly disagree
strongly disagree,agree,agree,strongly disagree,strongly agree
neutral,strongly disagree,neutral,strongly disagree,neutral
strongly agree,neutral,agree,strongly agree,strongly disagree
strongly agree,disagree,strongly disagree,disagree,disagree
agree,disagree,disagree,strongly agree,strongly disagree
neutral,agree,strongly disagree,disagree,agree
agree,agree,agree,strongly agree,strongly disagree
agree,neutral,agree,neutral,strongly disagree
disagree,agree,neutral,strongly agree,strongly agree
neutral,strongly disagree,strongly disagree,strongly agree,strongly agree
disagree,strongly disagree,strongly disagree,strongly disagree,disagree
strongly disagree,disagree,strongly agree,strongly disagree,strongly agree
disagree,agree,neutral,disagree,strongly agree
disagree,agree,strongly disagree,strongly agree,strongly agree
disagree,disagree,strongly agree,disagree,agree
agree,neutral,agree,strongly agree,strongly agree
strongly agree,disagree,neutral,disagree,neutral
disagree,neutral,agree,disagree,strongly agree
agree,strongly agree,agree,disagree,strongly agree
agree,disagree,neutral,neutral,agree
agree,agree,neutral,agree,neutral
strongly disagree,agree,strongly agree,strongly agree,agree
agree,agree,neutral,agree,strongly disagree
strongly disagree,strongly agree,neutral,neutral,neutral
strongly disagree,agree,strongly agree,agree,neutral
strongly agree,strongly agree,neutral,strongly disagree,strongly agree
strongly agree,strongly agree,strongly agree,agree,agree
strongly disagree,neutral,disagree,disagree,neutral
strongly agree,strongly agree,strongly agree,strongly agree,neutral
strongly disagree,neutral,strongly agree,strongly agree,strongly disagree
neutral,disagree,agree,strongly disagree,neutral
strongly agree,agree,disagree,strongly disagree,strongly disagree
agree,neutral,disagree,strongly disagree,agree
disagree,strongly agree,strongly agree,strongly disagree,disagree
agree,strongly disagree,agree,strongly disagree,disagree
disagree,disagree,agree,agree,disagree
disagree,strongly agree,strongly agree,strongly disagree,disagree
disagree,agree,agree,agree,neutral
agree,disagree,agree,disagree,neutral
strongly agree,disagree,disagree,agree,disagree
agree,strongly agree,neutral,strongly disagree,strongly disagree
disagree,strongly agree,agree,disagree,disagree
agree,disagree,disagree,strongly agree,neutral
strongly disagree,strongly agree,disagree,strongly disagree,strongly disagree
agree,disagree,strongly disagree,disagree,agree
agree,neutral,disagree,neutral,strongly disagree
strongly agree,strongly agree,neutral,strongly disagree,neutral
strongly disagree,disagree,disagree,disagree,neutral
disagree,neutral,agree,strongly disagree,strongly agree
strongly agree,strongly disagree,neutral,strongly agree,neutral
strongly agree,neutral,neutral,agree,disagree
disagree,strongly disagree,strongly agree,neutral,agree
agree,strongly disagree,strongly disagree,strongly agree,neutral
neutral,neutral,strongly disagree,agree,agree
strongly agree,strongly disagree,disagree,strongly disagree,strongly agree
disagree,strongly agree,agree,agree,strongly agree
strongly disagree,strongly disagree,disagree,agree,strongly disagree
agree,neutral,disagree,disagree,agree
neutral,agree,strongly disagree,agree,agree
neutral,strongly agree,neutral,strongly agree,neutral
disagree,strongly disagree,agree,strongly disagree,agree
strongly agree,strongly disagree,disagree,agree,strongly disagree
strongly agree,neutral,disagree,strongly disagree,neutral
agree,disagree,agree,disagree,neutral
strongly disagree,agree,agree,neutral,strongly disagree
agree,neutral,strongly disagree,disagree,strongly disagree
neutral,strongly disagree,strongly agree,disagree,strongly disagree
strongly disagree,agree,strongly disagree,agree,disagree
disagree,disagree,strongly disagree,strongly agree,agree
strongly disagree,agree,neutral,strongly disagree,neutral
neutral,strongly disagree,strongly agree,disagree,neutral
strongly agree,agree,agree,strongly agree,agree
neutral,neutral,disagree,neutral,strongly disagree
strongly disagree,strongly agree,neutral,strongly disagree,strongly agree
neutral,neutral,agree,agree,strongly agree
agree,neutral,agree,agree,disagree
neutral,strongly agree,disagree,neutral,strongly disagree
neutral,agree,strongly agree,strongly disagree,agree
neutral,strongly agree,agree,strongly agree,strongly agree
agree,neutral,disagree,strongly agree,strongly agree
agree,strongly disagree,neutral,neutral,neutral
strongly agree,strongly agree,strongly agree,agree,agree
agree,agree,strongly disagree,strongly agree,strongly disagree
agree,neutral,neutral,neutral,strongly disagree
disagree,strongly disagree,strongly disagree,disagree,neutral
strongly agree,agree,strongly agree,strongly agree,strongly agree
disagree,strongly disagree,agree,neutral,disagree
agree,neutral,strongly disagree,strongly agree,neutral
strongly agree,strongly agree,strongly agree,strongly agree,strongly agree
neutral,disagree,strongly agree,strongly disagree,disagree
strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree
strongly disagree,neutral,strongly agree,strongly disagree,disagree
neutral,disagree,strongly agree,agree,strongly disagree
neutral,disagree,agree,strongly agree,strongly agree
disagree,neutral,agree,neutral,strongly agree
agree,disagree,disagree,neutral,neutral
strongly agree,agree,strongly disagree,strongly agree,disagree
strongly disagree,neutral,strongly agree,strongly disagree,strongly agree
strongly disagree,agree,neutral,strongly disagree,disagree
disagree,neutral,strongly agree,agree,strongly agree
agree,strongly disagree,agree,strongly disagree,strongly agree
strongly agree,strongly agree,agree,strongly disagree,neutral
neutral,strongly disagree,strongly agree,strongly agree,strongly disagree
strongly agree,disagree,disagree,neutral,disagree
strongly agree,strongly agree,agree,neutral,disagree
strongly disagree,disagree,agree,disagree,strongly disagree
strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree
neutral,disagree,neutral,agree,strongly disagree
strongly agree,disagree,strongly disagree,strongly agree,disagree
disagree,disagree,disagree,neutral,strongly agree
strongly disagree,agree,neutral,strongly disagree,strongly disagree
disagree,strongly agree,agree,neutral,neutral
strongly disagree,agree,agree,neutral,agree
strongly disagree,strongly disagree,agree,neutral,disagree
disagree,disagree,strongly disagree,disagree,strongly agree
strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree
disagree,neutral,disagree,neutral,strongly disagree
strongly disagree,disagree,strongly disagree,agree,neutral
strongly agree,strongly disagree,agree,strongly agree,agree
agree,strongly agree,neutral,strongly agree,strongly disagree
disagree,disagree,strongly disagree,strongly agree,neutral
strongly agree,agree,disagree,strongly agree,disagree
strongly disagree,agree,neutral,agree,neutral
neutral,disagree,strongly agree,strongly agree,agree
neutral,strongly disagree,neutral,agree,neutral
strongly agree,agree,strongly agree,agree,agree
strongly disagree,disagree,agree,neutral,disagree
agree,strongly agree,strongly disagree,strongly agree,strongly agree
disagree,strongly agree,agree,neutral,strongly agree
disagree,strongly disagree,strongly agree,disagree,strongly agree
disagree,agree,strongly agree,strongly disagree,neutral
strongly disagree,strongly disagree,neutral,strongly disagree,strongly agree
strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree
neutral,disagree,agree,neutral,agree
agree,disagree,disagree,disagree,strongly agree
disagree,neutral,disagree,strongly agree,strongly agree
strongly disagree,neutral,strongly agree,neutral,strongly disagree
neutral,strongly disagree,strongly agree,agree,agree
strongly agree,agree,disagree,neutral,neutral
disagree,agree,strongly disagree,agree,agree
strongly agree,strongly disagree,agree,disagree,neutral
strongly disagree,strongly disagree,strongly agree,disagree,neutral
strongly disagree,strongly agree,strongly agree,agree,agree
agree,strongly disagree,strongly agree,neutral,strongly disagree
disagree,neutral,disagree,neutral,agree
disagree,neutral,neutral,agree,strongly agree
neutral,strongly disagree,strongly agree,disagree,strongly agree
agree,agree,neutral,disagree,strongly disagree
neutral,neutral,strongly disagree,agree,agree
strongly agree,disagree,strongly agree,agree,strongly agree
neutral,neutral,neutral,neutral,neutral
agree,strongly disagree,disagree,strongly disagree,neutral
strongly agree,strongly disagree,disagree,neutral,disagree
strongly disagree,disagree,agree,strongly agree,strongly agree
strongly agree,strongly disagree,strongly agree,neutral,strongly agree
